timestamp,planta,fase,luminosidade,temp_ar,umid_ar,temp_solo,umid_solo,aquecedor_estado,aquecedor_motivo,ventoinha_estado,ventoinha_motivo,luminaria_estado,luminaria_motivo,bomba_estado,bomba_motivo
2025-09-07T20:13:07.780238,Standby,Standby,0.0,19.5,77.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:13:38.063060,Standby,Standby,0.0,19.5,77.2,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:14:08.359587,Standby,Standby,0.0,19.5,77.2,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:14:38.625728,Standby,Standby,0.0,19.5,77.2,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:15:08.936820,Standby,Standby,0.0,19.5,77.4,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:15:39.194591,Standby,Standby,0.0,19.5,77.5,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:16:09.476574,Standby,Standby,0.0,19.5,77.6,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:16:39.736697,Standby,Standby,0.0,19.5,77.7,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:17:10.024149,Standby,Standby,0.0,19.5,77.7,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:17:40.323676,Standby,Standby,0.0,19.5,77.8,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:18:10.652554,Standby,Standby,0.0,19.5,77.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:18:40.944061,Standby,Standby,0.0,19.4,78.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:19:11.246444,Standby,Standby,0.0,19.5,78.2,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:19:41.531720,Standby,Standby,0.0,19.4,78.3,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:20:11.803241,Standby,Standby,0.0,,,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:20:42.094230,Standby,Standby,0.0,19.4,78.5,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:21:12.372297,Standby,Standby,0.0,19.4,78.6,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:21:42.623944,Standby,Standby,0.0,19.4,78.7,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:22:12.899798,Standby,Standby,0.0,19.4,78.8,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:22:43.163348,Standby,Standby,0.0,19.4,78.8,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:23:13.406862,Standby,Standby,0.0,,,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:23:43.680537,Standby,Standby,0.0,19.4,79.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:24:13.965417,Standby,Standby,0.0,19.4,79.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:24:44.242159,Standby,Standby,0.0,19.3,79.2,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:25:14.525762,Standby,Standby,0.0,19.3,79.2,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:25:44.776873,Standby,Standby,0.0,19.3,79.3,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:26:15.097048,Standby,Standby,0.0,19.3,79.3,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:26:45.361690,Standby,Standby,0.0,19.3,79.4,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:27:15.730855,Standby,Standby,0.0,19.3,79.5,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:27:46.020063,Standby,Standby,0.0,19.3,79.5,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:28:16.319672,Standby,Standby,0.0,19.3,79.6,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:28:46.581219,Standby,Standby,0.0,19.3,79.7,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:29:16.869280,Standby,Standby,0.0,19.3,79.7,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:29:47.157100,Standby,Standby,0.0,19.2,79.8,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:29:54.181063,Standby,Standby,0.0,19.2,79.8,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:30:24.462054,Standby,Standby,0.0,,,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:30:54.758892,Standby,Standby,0.0,19.3,79.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:31:25.066230,Standby,Standby,0.0,19.2,80.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:31:55.345817,Standby,Standby,0.0,19.2,80.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:32:25.595144,Standby,Standby,0.0,19.2,80.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:32:55.897095,Standby,Standby,0.0,,,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:33:26.171716,Standby,Standby,0.0,19.2,80.1,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:33:56.476480,Standby,Standby,0.0,19.2,80.2,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:34:26.749110,Standby,Standby,0.0,19.2,80.2,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:34:57.011407,Standby,Standby,0.0,19.2,80.2,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:35:27.332343,Standby,Standby,0.0,19.2,80.1,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:35:57.594594,Standby,Standby,0.0,19.2,80.2,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:36:27.858883,Standby,Standby,0.0,,,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:36:58.167884,Standby,Standby,0.0,19.2,80.2,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:37:28.452582,Standby,Standby,0.0,19.2,80.2,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:37:58.735650,Standby,Standby,0.0,19.2,80.3,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:38:29.003929,Standby,Standby,0.0,,,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:38:59.284988,Standby,Standby,0.0,19.2,80.3,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:39:29.601538,Standby,Standby,0.0,,,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:39:59.900223,Standby,Standby,0.0,19.2,80.3,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:40:30.156992,Standby,Standby,0.0,19.1,80.3,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:41:47.316533,Standby,Standby,0.0,19.1,80.3,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:42:17.615992,Standby,Standby,0.0,,,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:42:47.911943,Standby,Standby,0.0,19.1,80.5,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:43:18.201306,Standby,Standby,0.0,19.1,80.5,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:43:48.471862,Standby,Standby,0.0,19.1,80.5,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:45:13.111477,Standby,Standby,0.0,19.1,80.5,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:45:46.707435,Standby,Standby,0.0,19.1,80.6,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:47:17.953345,Standby,Standby,0.0,19.1,80.6,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:51:57.172538,Standby,Standby,0.0,,,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:52:36.700592,Standby,Standby,0.0,,,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T20:53:06.835859,Standby,Standby,0.0,19.1,80.8,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:02:42.902583,Standby,Standby,0.0,19.0,80.8,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:03:13.195015,Standby,Standby,0.0,,,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:03:43.618771,Standby,Standby,0.0,19.0,80.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:04:13.885992,Standby,Standby,0.0,19.0,80.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:04:44.352634,Standby,Standby,0.0,19.0,80.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:05:14.932689,Standby,Standby,0.0,19.0,80.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:05:45.214558,Standby,Standby,0.0,19.0,80.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:05:59.168431,Standby,Standby,0.0,19.0,80.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:06:29.576797,Standby,Standby,0.0,19.0,80.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:06:59.856793,Standby,Standby,0.0,18.9,80.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:07:30.264048,Standby,Standby,0.0,19.0,80.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:08:00.539648,Standby,Standby,0.0,19.0,80.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:08:30.946510,Standby,Standby,0.0,18.9,80.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:09:01.242925,Standby,Standby,0.0,19.0,81.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:09:31.508136,Standby,Standby,0.0,19.0,81.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:10:01.899545,Standby,Standby,0.0,19.0,80.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:10:32.247929,Standby,Standby,0.0,19.0,81.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:11:02.515507,Standby,Standby,0.0,19.0,81.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:11:32.890170,Standby,Standby,0.0,18.9,81.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:12:03.143519,Standby,Standby,0.0,18.9,81.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:12:33.395273,Standby,Standby,0.0,19.0,81.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:13:05.233612,Standby,Standby,0.0,18.9,81.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:13:35.728488,Alface,Germinacao,0.0,,,,100,False,Temperatura inválida,,,False,Fora do fotoperíodo (06:00 → 18:00),False,Solo muito úmido (100% > 70%)
2025-09-07T21:14:06.049957,Alface,Germinacao,0.0,18.9,80.9,,100,True,18.9°C < desejada (25°C),,,False,Fora do fotoperíodo (06:00 → 18:00),False,Solo muito úmido (100% > 70%)
2025-09-07T21:14:36.396345,Alface,Germinacao,0.0,18.9,81.0,,100,True,18.9°C < desejada (25°C),,,False,Fora do fotoperíodo (06:00 → 18:00),False,Solo muito úmido (100% > 70%)
2025-09-07T21:15:06.725401,Alface,Germinacao,0.0,18.9,80.6,,100,True,18.9°C < desejada (25°C),,,True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 05:00),False,Solo muito úmido (100% > 70%)
2025-09-07T21:15:37.084009,Alface,Germinacao,19655.83,18.9,80.5,,99.97,True,18.9°C < desejada (25°C),,,True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 05:00),False,Solo muito úmido (99.97% > 70%)
2025-09-07T21:16:07.413658,Alface,Germinacao,19238.33,19.0,80.2,,100,True,19.0°C < desejada (25°C),,,True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 05:00),False,Override: Umidade adequada (100%)
2025-09-07T21:16:37.959317,Alface,Germinacao,19075.0,19.2,79.7,,100,True,19.2°C < desejada (25°C),,,True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 05:00),False,Override: Umidade adequada (100%)
2025-09-07T21:17:08.248481,Alface,Germinacao,19018.33,19.4,79.0,,99.73,True,19.4°C < mínima (20°C),,,True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 05:00),False,Solo muito úmido (99.73% > 70%)
2025-09-07T21:17:38.523737,Alface,Colheita,19268.33,19.9,77.6,,99.62,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:18:08.806423,Alface,Colheita,0.0,,,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:18:39.090521,Alface,Colheita,0.0,20.0,76.8,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:19:09.358575,Alface,Colheita,0.0,20.0,76.4,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:19:39.880491,Alface,Colheita,0.0,,,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:20:10.127204,Alface,Colheita,0.0,20.1,76.1,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:20:40.381041,Alface,Colheita,0.0,20.1,76.0,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:21:10.652869,Alface,Colheita,0.0,20.1,76.0,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:21:41.150522,Alface,Colheita,0.0,,,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:22:11.412144,Alface,Colheita,0.0,20.0,75.9,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:22:41.665676,Alface,Colheita,0.0,20.0,75.9,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:23:11.941883,Alface,Colheita,0.0,20.0,75.9,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:23:42.043392,Alface,Colheita,0.0,20.0,75.9,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:24:28.728119,Alface,Colheita,0.0,20.0,76.0,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:27:41.074816,Alface,Colheita,0.0,19.9,76.1,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:28:11.379744,Alface,Colheita,0.0,19.9,76.3,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:28:41.654476,Alface,Colheita,0.0,,,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:29:11.951408,Alface,Colheita,0.0,19.7,76.9,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:29:42.231429,Alface,Colheita,0.0,19.7,77.0,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:30:12.514820,Alface,Colheita,0.0,19.7,77.1,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:30:42.931557,Alface,Colheita,0.0,19.7,77.1,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:31:13.275867,Alface,Colheita,0.0,19.6,77.1,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:31:43.676389,Alface,Colheita,0.0,19.6,77.2,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:32:13.948595,Alface,Colheita,0.0,19.6,77.3,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:32:44.226449,Alface,Colheita,0.0,19.6,77.4,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:33:14.516325,Alface,Colheita,0.0,19.6,77.5,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:37:51.689855,Alface,Colheita,0.0,,,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:39:16.859981,Alface,Colheita,0.0,19.5,77.6,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:39:47.143108,Alface,Colheita,0.0,19.4,78.2,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:40:17.422688,Alface,Colheita,0.0,19.4,78.3,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:40:47.693894,Alface,Colheita,0.0,19.4,78.3,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:41:17.976835,Alface,Colheita,0.0,19.4,78.4,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:41:48.263185,Alface,Colheita,0.0,19.4,78.5,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:42:18.554893,Alface,Colheita,0.0,,,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:42:49.866192,Alface,Colheita,0.0,19.3,78.6,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:43:04.187121,Alface,Colheita,0.0,19.3,78.6,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:43:22.079757,Alface,Colheita,0.0,19.3,78.6,,100,False,Fase Colheita,,,False,Fase Colheita,False,Fase Colheita
2025-09-07T21:44:05.183394,Alface,Germinacao,0.0,19.3,78.6,,100,True,19.3°C < mínima (20°C),,,True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 05:00),False,Solo muito úmido (100% > 70%)
2025-09-07T21:44:35.481917,Alface,Germinacao,0.0,19.3,78.7,,100,True,19.3°C < mínima (20°C),,,True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 05:00),False,Solo muito úmido (100% > 70%)
2025-09-07T21:46:06.928070,Alface,Germinacao,19254.17,19.3,78.8,,99.76,True,19.3°C < mínima (20°C),,,True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 05:00),False,Solo muito úmido (99.76% > 70%)
2025-09-07T21:46:45.163047,Alface,Germinacao,,,,,,False,Encerrado manualmente,,,False,Encerrado manualmente,False,Encerrado manualmente
2025-09-07T21:47:15.429295,Standby,Standby,5823.33,19.6,78.3,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:47:45.722260,Standby,Standby,0.0,19.6,78.1,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:48:16.012375,Standby,Standby,0.0,19.6,78.0,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:48:46.266841,Standby,Standby,0.0,19.6,77.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:49:16.548630,Standby,Standby,0.0,19.7,77.9,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:49:48.596529,Standby,Standby,,,,,,False,Encerrado manualmente,,,False,Encerrado manualmente,False,Encerrado manualmente
2025-09-07T21:50:05.852662,Alface,Germinacao,,,,,,False,Encerrado manualmente,,,False,Encerrado manualmente,False,Encerrado manualmente
2025-09-07T21:51:28.502036,Alface,Germinacao,,,,,,False,Encerrado manualmente,,,False,Encerrado manualmente,False,Encerrado manualmente
2025-09-07T21:53:40.414327,Alface,Germinacao,0.0,19.7,78.0,,100,True,19.7°C < mínima (20°C),,,True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 05:00),False,Solo muito úmido (100% > 70%)
2025-09-07T21:54:10.724791,Alface,Floracao,0.0,,,,100,False,Temperatura inválida,,,True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 04:00),False,Solo muito úmido (100% > 50%)
2025-09-07T21:54:41.050153,Alface,Floracao,19107.5,19.8,77.6,,99.84,True,19.8°C < mínima (21°C),,,True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 04:00),False,Solo muito úmido (99.84% > 50%)
2025-09-07T21:55:11.397912,Alface,Germinacao,0.0,20.0,77.0,,100,False,20.0°C entre 20°C e 25°C,,,True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 05:00),False,Solo muito úmido (100% > 70%)
2025-09-07T21:55:41.686602,Standby,Standby,0.0,20.1,76.6,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:56:11.934755,Standby,Standby,0.0,20.2,76.2,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
2025-09-07T21:56:42.253961,Standby,Standby,0.0,20.2,76.2,,100,False,Estufa em Standby,,,False,Estufa em Standby,False,Estufa em Standby
